お仕事No.,応募数 合計
2203557198,2.1349504821554324
2203539122,0.49136119834110004
2203539122,0.49136119834110004
2203564351,0.40256315615512106
2203569176,0.46416464406429764
2203567839,1.1708097969376696
2203524806,1.9549906032763957
2203524806,1.9549906032763957
2203531125,2.405018043880203
2203531125,2.405018043880203
2203563011,0.3758058620860201
2203570699,0.8425586561008508
2203569263,0.2957598624320043
2203569511,0.5571726286950791
2203560140,1.72909650350995
2203485986,1.7971187762805014
2203485986,1.7971187762805014
2203569695,0.4649881388056187
2203569261,1.0316511881279409
2203552621,0.8244755003229313
2203567724,0.8825386602841314
2203568448,0.8466600878595174
2203569522,0.8055252639662963
2203564361,0.6198586753143842
2203570089,0.941724863180787
2203568186,0.7015816089813924
2203456354,1.1136663177015134
2203456354,1.1136663177015134
2203562769,0.03938963155509966
2203507066,1.4619039663033457
2203507066,1.4619039663033457
2203562333,0.3224323903870194
2203556112,1.2450260764812373
2203568249,1.059988595561334
2203569303,0.8001614345564843
2203567393,0.19347780489822639
2203559289,0.33318778959792217
2203525798,1.4848800393174164
2203525798,1.4848800393174164
2203568845,0.3580658359099826
2203564015,0.9759486380516643
2203569014,0.8281315068244008
2203570072,0.48776882005421285
2203557247,0.2811236343100363
2203537860,0.38395455171406123
2203537860,0.38395455171406123
2203519997,1.089706989078936
2203519997,1.089706989078936
2203568182,0.28062496837920176
2203543660,1.452155196543151
2203543660,1.452155196543151
2203555205,0.2680005280331127
2203569701,0.5065319781277265
2203544266,1.5954189294269685
2203544266,1.5954189294269685
2203516555,1.5404167670009365
2203516555,1.5404167670009365
2203568099,0.5175762017291896
2203569668,1.5117905196894985
2203569424,0.3646667458562861
2203566079,0.3951640254024507
2203556096,1.2452431550352012
2203546304,1.2549387136813035
2203546304,1.2549387136813035
2203565972,0.2947821132610906
2203530605,0.9459224440499762
2203530605,0.9459224440499762
2203540706,0.6020466438803153
2203540706,0.6020466438803153
2203552998,1.1464038662102107
2203568893,0.8437061650456997
2203561204,0.43562703593966207
2203531736,0.43563269934386767
2203531736,0.43563269934386767
2203548166,1.1470136173839942
2203548166,1.1470136173839942
2203551708,0.3589470732924678
2203569202,0.7340219591193847
2203563196,1.1139630765285968
2203540404,1.7408190293666357
2203540404,1.7408190293666357
2203553237,1.2084544399593131
2203570585,0.12668426293893092
2203558121,0.4274447078763645
2203512410,0.8999101625553454
2203512410,0.8999101625553454
2203548725,1.4699396713510204
2203548725,1.4699396713510204
2203570209,0.055362482248781826
2203531391,0.590724337689713
2203531391,0.590724337689713
2203568733,0.40138844410520413
2203569933,0.7941064639997549
2203532052,0.826416771883556
2203532052,0.826416771883556
2203563977,1.1552430225550498
2203562782,0.4077724131463646
2203519656,0.7885623399026946
2203519656,0.7885623399026946
2203566014,0.6436478407283661
2203562753,0.49590096432301956
2203560841,0.6427449555326101
2203567316,0.7160427951427895
2203569974,0.9548290417544759
2203562600,0.25022331582571883
2203552388,0.7761955910402654
2203557773,1.0437094321983718
2203541013,1.9038208499567737
2203541013,1.9038208499567737
2203529579,0.88690854644122
2203529579,0.88690854644122
2203567452,1.2997714881248146
2203570218,0.3044125015136675
2203567707,0.25555793163493107
2203568267,0.31948005014987657
2203565565,0.7372509625741233
2203559643,0.4837054654222475
2203556720,0.42545136180203547
2203559072,0.7170065636722225
2203563666,0.28026805942530975
2203504071,1.5193854659725958
2203504071,1.5193854659725958
2203555497,2.3185627271260962
2203551251,0.8568297064472732
2203540825,0.7691561577160431
2203540825,0.7691561577160431
2203570719,0.24662999502294014
2203558910,0.5033829866592184
2203567908,1.185652242455598
2203503762,1.3775346865298652
2203503762,1.3775346865298652
2203541816,1.6613265035075204
2203541816,1.6613265035075204
2203553871,0.8817644307212504
2203484201,0.7383917446997326
2203484201,0.7383917446997326
2203569333,0.2034147042286284
2203559030,2.633978558618857
2203570108,0.789843318468262
2203569745,0.40282583812403633
2203531347,2.8178448678567762
2203531347,2.8178448678567762
2203514164,0.651763475651967
2203514164,0.651763475651967
2203550228,0.8839043927551682
2203550228,0.8839043927551682
2203569472,1.010398065536389
2203562437,0.4077600547795179
2203568151,0.3111374899689406
2203506009,0.2938743368298036
2203506009,0.2938743368298036
2203563884,0.3954437615438818
2203567261,0.8019583764274354
2203561270,0.9050971890433637
2203523041,0.6858757648704283
2203523041,0.6858757648704283
2203569124,0.1202731885059851
2203563475,0.3043216754190166
2203549402,0.8569096354274152
2203549402,0.8569096354274152
2203570701,0.27936651980711463
2203561911,0.041995290359968504
2203505337,1.2605060083277653
2203505337,1.2605060083277653
2203545872,0.494122652293341
2203545872,0.494122652293341
2203552883,1.4591772785852941
2203542068,0.8495885378316778
2203542068,0.8495885378316778
2203537208,0.5565339742816108
2203537208,0.5565339742816108
2203568677,0.4305263890469221
2203564364,0.5120203084188928
2203548609,1.0619162912463076
2203548609,1.0619162912463076
2203568898,0.7010732541083796
2203568353,0.2073240467071724
2203557195,1.101718812736265
2203543569,1.4654039828505712
2203543569,1.4654039828505712
2203560578,1.3619527393372932
2203561883,0.2845045983895039
2203550726,0.651564705396933
2203550726,0.651564705396933
2203566630,0.30303273204880893
2203568508,0.6008293097654158
2203560737,0.5000874037774481
2203554610,0.34440875868033693
2203532652,1.181771959084069
2203532652,1.181771959084069
2203569783,0.7498851401641774
2203558215,0.5481921726728508
2203570616,1.1723223715456952
2203545333,1.7110318486076939
2203545333,1.7110318486076939
2203567809,0.5438254764851781
2203570017,0.37822542818930743
2203515100,0.32235795079173774
2203515100,0.32235795079173774
2203567758,0.3576868272785888
2203469907,0.8762089379920227
2203469907,0.8762089379920227
2203568654,0.34058061355379143
2203544528,0.7439316708716053
2203544528,0.7439316708716053
2203570058,0.37822542818930743
2203548827,0.04964591565852435
2203548827,0.04964591565852435
2203568259,0.1451781334873962
2203562079,0.48187948283328086
2203570192,0.4940808512464025
2203513605,0.8676891898601558
2203513605,0.8676891898601558
2203534907,0.3717732229058568
2203534907,0.3717732229058568
2203569831,0.4594143337902279
2203552948,0.196553653521558
2203568116,0.8485785042934386
2203558594,0.553320821462199
2203506584,1.9767586675296305
2203506584,1.9767586675296305
2203568924,0.9476038239423831
2203569495,0.31367149731788
2203555403,0.9312452382420356
2203561194,0.5411004996034376
2203568949,0.5993517252718729
2203551637,0.8819704788837895
2203570402,0.3401733674824258
2203567941,0.17085027724431698
2203557736,0.6637464654302868
2203569571,0.34730727560077224
2203568554,0.3924112753073419
2203559861,0.6678196536167165
2203569137,0.2785665126841336
2203567638,0.2560050786246269
2203531551,0.29086515562401616
2203531551,0.29086515562401616
2203485325,0.3372236735197825
2203485325,0.3372236735197825
2203547965,0.6058705417693842
2203547965,0.6058705417693842
2203567174,0.18891030930645078
2203557273,0.29336580123096506
2203543077,1.3302812124873502
2203543077,1.3302812124873502
2203549151,1.02361576254007
2203549151,1.02361576254007
2203506119,1.6736410532874166
2203506119,1.6736410532874166
2203558540,0.42579993277636025
2203570647,0.4023253105800193
2203555759,0.6784242316907917
2203566557,0.6314577094289608
2203509078,0.7791696577161248
2203509078,0.7791696577161248
2203570186,0.32313646637256005
2203567667,0.3788839337642449
2203546947,0.2927569613033702
2203546947,0.2927569613033702
2203569098,0.37928348664431033
2203513718,0.35087200352836023
2203513718,0.35087200352836023
2203569260,0.34704850081384747
2203568602,0.8847596000356488
2203568169,0.4116912652840019
2203568552,0.5152935779073294
2203564821,0.1644112386811406
2203559180,0.5251361683476962
2203562455,0.4087426655156015
2203556751,0.19088007056181303
2203569724,0.3043546294525661
2203570198,0.5762490558311075
2203568719,0.08900489474629225
2203545081,0.6574434106382412
2203545081,0.6574434106382412
2203504257,1.3055190005979291
2203504257,1.3055190005979291
2203569457,0.4024346415526886
2203537874,0.3607063914906103
2203537874,0.3607063914906103
2203569800,0.6886744872400692
2203541445,1.6088458433184343
2203541445,1.6088458433184343
2203564425,0.20250252341181638
2203540838,2.1611309042721984
2203540838,2.1611309042721984
2203553308,0.9874346709132873
2203493732,1.4301549957401058
2203493732,1.4301549957401058
2203548832,0.1968672172639665
2203548832,0.1968672172639665
2203560119,0.6103913499072826
2203569533,0.19752944830039154
2203562297,1.1955070535674328
2203557710,0.36726950042391865
2203569868,0.15865288595700908
2203569660,0.27846787258391115
2203488190,0.5680900314792262
2203488190,0.5680900314792262
2203568713,0.4642018673668488
2203549683,0.7889580026829582
2203549683,0.7889580026829582
2203550112,0.8315157141417494
2203550112,0.8315157141417494
2203533374,1.8379410596541828
2203533374,1.8379410596541828
2203569507,0.5524566107266964
2203570658,0.2950366864300268
2203549201,1.2499997068766298
2203549201,1.2499997068766298
2203563908,1.0748507880599054
2203479622,0.6747371401215784
2203479622,0.6747371401215784
2203526330,0.7691561577160431
2203526330,0.7691561577160431
2203563485,0.2877529298951435
2203554214,0.4888660010927962
2203563881,0.39490759099861017
2203568199,0.3374191924366266
2203568415,0.5624722674298178
2203567929,0.43452115358250815
2203509241,0.49185616879720057
2203509241,0.49185616879720057
2203554130,0.43591786681385275
2203567586,0.5290405066328189
2203535805,1.1669538541833382
2203535805,1.1669538541833382
2203563943,1.2029409396858994
2203547103,1.1747387329256014
2203547103,1.1747387329256014
2203536257,0.8957132927513103
2203536257,0.8957132927513103
2203559140,0.29168147768909525
2203552432,0.3392164340420207
2203537632,0.3744189393134571
2203537632,0.3744189393134571
2203568670,0.5445970706148552
2203538907,1.0821875284627809
2203538907,1.0821875284627809
2203569692,0.113535445918702
2203565167,0.35863606883461924
2203540774,0.508322063186458
2203540774,0.508322063186458
2203555879,1.4082860118876854
2203563930,0.2777735893173509
2203536852,0.28549800939547454
2203536852,0.28549800939547454
2203514900,0.2939803450505665
2203514900,0.2939803450505665
2203552144,0.20543968473797922
2203569166,0.30944988249834865
2203557069,0.8689158714254137
2203548116,0.4223704396815767
2203548116,0.4223704396815767
2203520295,1.6422698453036297
2203520295,1.6422698453036297
2203569058,0.4168090267357764
2203567810,0.20007416273733505
2203504099,0.24052601791133774
2203504099,0.24052601791133774
2203544570,0.21638854101916213
2203544570,0.21638854101916213
2203562328,0.3313390682594286
2203523845,1.7302110705497848
2203523845,1.7302110705497848
2203557910,0.7389298286896009
2203532941,1.154934687041467
2203532941,1.154934687041467
2203568998,0.48067453835001195
2203566023,1.3908516461036937
2203563791,0.35337430985915697
2203563264,0.7785921062544775
2203554460,0.7281655724853254
2203539261,0.44269528056518137
2203539261,0.44269528056518137
2203532677,0.1842128658640353
2203532677,0.1842128658640353
2203557489,0.3447797503550017
2203565985,0.30851968778651967
2203519871,0.428784667070175
2203519871,0.428784667070175
2203570675,0.26382339020359324
2203547585,0.25329706008953395
2203547585,0.25329706008953395
2203515545,0.6228547275934464
2203515545,0.6228547275934464
2203569073,0.34628562629085274
2203564228,0.8075433003963564
2203557478,1.44574595366534
2203568243,0.060473119159745514
2203557923,0.17085027724431698
2203562911,1.4531021806568738
2203553994,0.589555007981792
2203549605,0.32314923460284106
2203549605,0.32314923460284106
2203570162,0.30939262702766807
2203566116,0.19477644660691462
2203522527,0.053269412118649447
2203522527,0.053269412118649447
2203529559,1.1546705680755938
2203529559,1.1546705680755938
2203568179,0.264308241909231
2203557548,0.329567818051869
2203560816,0.16176282928125027
2203520581,1.4651580080315492
2203520581,1.4651580080315492
2203570126,0.5903345547035885
2203570216,0.02367604986861588
2203531751,0.7112209786550945
2203531751,0.7112209786550945
2203563817,0.485077619378495
2203557975,0.35443298591724964
2203475785,0.3507332838414351
2203475785,0.3507332838414351
2203555849,0.7633346092441688
2203562755,0.40319044918086994
2203553420,0.8819704788837895
2203555475,0.6670994823959917
2203569370,0.4835203312079424
2203567301,0.22076020440767943
2203542194,1.5740753484963486
2203542194,1.5740753484963486
2203546600,0.8535913330436746
2203546600,0.8535913330436746
2203569582,0.32510890471667847
2203560287,0.4571113414430769
2203563715,0.2634042753969168
2203534635,0.6678932662414468
2203534635,0.6678932662414468
2203570167,0.3116858974522313
2203549224,0.5921646196232416
2203549224,0.5921646196232416
2203570602,0.4255350131380165
2203550740,0.8140433972776215
2203550740,0.8140433972776215
2203568477,0.5203801836861984
2203567356,0.36457248834951117
2203564885,0.8262192602481048
2203567132,0.5804056292116282
2203538889,1.326875732210105
2203538889,1.326875732210105
2203537276,0.7132872512737866
2203537276,0.7132872512737866
2203551593,1.0593553049730846
2203569294,0.35289376448598164
2203569678,0.23070438976351676
2203534160,0.3626381409711139
2203534160,0.3626381409711139
2203558841,0.7389298286896009
2203534856,1.4057482891173358
2203534856,1.4057482891173358
2203516496,0.5613755390125642
2203516496,0.5613755390125642
2203569835,0.3589470732924678
2203566444,0.14008544440419032
2203547487,0.28265411048024225
2203547487,0.28265411048024225
2203569900,0.13698774116855414
2203517848,0.6331525598770329
2203517848,0.6331525598770329
2203570644,0.4023253105800193
2203560522,0.6281286610677655
2203565065,0.20070142540433808
2203569673,0.5172898101774174
2203569451,0.3313390682594286
2203562019,0.44835525120451397
2203568262,0.34074414613938964
2203559481,0.7590044536741821
2203551701,0.4167955599409403
2203551828,0.5449784743885515
2203560337,0.19845922192385196
2203509562,1.524467173929514
2203509562,1.524467173929514
2203566951,0.35101958415664675
2203561655,0.3744967418527211
2203551388,1.8378007841472113
2203557018,0.42545136180203547
2203569775,0.2214328566317796
2203547266,0.17085898265617372
2203547266,0.17085898265617372
2203567387,0.3933435338135624
2203567658,0.3308086679356606
2203566949,0.2287671436705555
2203524599,1.4244444334909558
2203524599,1.4244444334909558
2203560971,0.5663679480992513
2203565806,1.1908915860865124
2203566896,0.2886596055459147
2203548451,0.9412824290037353
2203548451,0.9412824290037353
2203539501,0.19238151215242671
2203539501,0.19238151215242671
2203566388,0.39300329092270514
2203551938,0.6882296512450699
2203537926,0.8505417729469921
2203537926,0.8505417729469921
2203504615,0.6910870846556688
2203504615,0.6910870846556688
2203565183,0.16052943299570382
2203569296,0.36704665521898927
2203508367,1.1866052095573782
2203508367,1.1866052095573782
2203568765,0.28075239912457994
2203569739,0.33702299302734706
2203568857,0.6265004873370373
2203566301,0.24914416887443924
2203552342,1.0851289250376264
2203539703,0.49196920685899226
2203539703,0.49196920685899226
2203567887,0.7499634225183452
2203554679,1.1540627104343002
2203480969,0.40033253280762565
2203480969,0.40033253280762565
2203569696,0.260349135853739
2203569561,0.16939798762496358
2203554091,0.6568255839572426
2203569806,0.3136194213033318
2203529052,1.538658641975688
2203529052,1.538658641975688
2203563882,0.14929541846957675
2203528024,0.09043153729846594
2203528024,0.09043153729846594
2203547977,0.06799567349880664
2203547977,0.06799567349880664
2203549053,0.5208679889924737
2203549053,0.5208679889924737
2203520539,0.37305683799059003
2203520539,0.37305683799059003
2203522447,0.4768893183019959
2203522447,0.4768893183019959
2203489719,0.4754324559169506
2203489719,0.4754324559169506
2203562500,0.42545136180203547
2203569662,0.14446505067394316
2203562071,0.8255273800992868
2203566219,0.16684321623748186
2203476403,0.7732255821524113
2203476403,0.7732255821524113
2203559431,0.5138329783759652
2203568698,0.4204402038439174
2203550446,0.44164598305845426
2203550446,0.44164598305845426
2203569766,0.15910867966260955
2203559337,0.4384646232581583
2203566893,0.5046557349570169
2203508498,0.6784513366177118
2203508498,0.6784513366177118
2203569241,0.27846580898041556
2203570166,0.19345522417925665
2203559677,0.20226502118758752
2203554804,0.08714684905449784
2203535554,0.4305184615905984
2203535554,0.4305184615905984
2203559873,0.2620723702924167
2203556972,0.27777833342196584
2203561679,0.20323514319980715
2203564606,0.2447388064798779
2203537466,0.7088968214350668
2203537466,0.7088968214350668
2203486542,0.7440129237583469
2203486542,0.7440129237583469
2203555831,1.1470514071904587
2203569587,0.4083826524188545
2203569266,0.26277170883939094
2203534800,0.7884865049354604
2203534800,0.7884865049354604
2203483515,0.13307409851395852
2203483515,0.13307409851395852
2203569616,0.37193570045884744
2203570147,0.7236997404134851
2203555639,0.42230581279869883
2203502147,0.6157075977137305
2203502147,0.6157075977137305
2203511790,0.47569622681444246
2203511790,0.47569622681444246
2203551025,0.4349643381348354
2203529373,0.9473735986021712
2203529373,0.9473735986021712
2203562379,0.4592736332837424
2203570240,0.7955599589915496
2203564308,0.22866500674517215
2203508658,0.29210006511572745
2203508658,0.29210006511572745
2203568730,0.1874267764541887
2203510349,0.43190405656750497
2203510349,0.43190405656750497
2203565858,0.15096616926744777
2203568409,0.3361277686350015
2203564608,0.41017819287097146
2203560019,0.1905522927212332
2203564722,0.2509489840815386
2203525682,0.5286592525979072
2203525682,0.5286592525979072
2203552890,0.6426140742834527
2203563210,0.27936651980711463
2203552115,0.14363581847636725
2203566905,0.23855037781711677
2203542614,0.202584571604371
2203542614,0.202584571604371
2203542350,1.6971078887447086
2203542350,1.6971078887447086
2203561991,0.13109623012778335
2203568244,0.3768073164454297
2203564203,0.5108642743345694
2203532273,0.5204185484979585
2203532273,0.5204185484979585
2203565322,0.5153384912302966
2203565492,0.17312984102171222
2203473278,1.2494132234010225
2203473278,1.2494132234010225
2203556737,0.6406053880386103
2203567006,0.21441234904862064
2203555578,1.6587141179839933
2203552888,0.5296370648606928
2203544027,0.7285346245325156
2203544027,0.7285346245325156
2203569405,0.11645949085451647
2203553168,0.5087109878725685
2203545328,0.8979192179958383
2203545328,0.8979192179958383
2203561854,0.5463584728363828
2203566861,0.14688114356615706
2203569097,0.34482214719196497
2203528278,0.8845374294210007
2203528278,0.8845374294210007
2203569183,0.5861119537125471
2203570195,1.0267188904743163
2203567005,0.29379057272391845
2203567395,0.06780878991885239
2203565837,0.10995514082583724
2203570272,0.196553653521558
2203570067,0.37822542818930743
2203536410,0.5027223774563823
2203536410,0.5027223774563823
2203557757,0.5208679889924737
2203547414,0.5158649679515483
2203547414,0.5158649679515483
2203514710,0.6998932299763135
2203514710,0.6998932299763135
2203567293,0.16290644264677867
2203532589,1.0256105545017182
2203532589,1.0256105545017182
2203548828,0.3436920712599194
2203548828,0.3436920712599194
2203548888,0.3114999418144755
2203548888,0.3114999418144755
2203537305,0.43462026616078675
2203537305,0.43462026616078675
2203547125,0.493694963433292
2203547125,0.493694963433292
2203526613,1.5954189294269685
2203526613,1.5954189294269685
2203536003,1.0422023816296233
2203536003,1.0422023816296233
2203565458,0.1713236209446488
2203547657,0.2189452757330917
2203547657,0.2189452757330917
2203501111,0.525953091396757
2203501111,0.525953091396757
2203486538,0.18274569223998022
2203486538,0.18274569223998022
2203570636,0.08922579686877814
2203566493,0.5552246381900817
2203569184,0.28406385539670703
2203568216,0.2253883000471051
2203568884,0.1947870808032248
2203564229,0.4775696740077266
2203477830,0.42587206660241433
2203477830,0.42587206660241433
2203568714,0.018390118611639424
2203521246,0.2841679341854564
2203521246,0.2841679341854564
2203499629,0.5199118767259638
2203499629,0.5199118767259638
2203566851,0.21604088846724256
2203564135,0.09060921312263295
2203565225,0.8097461804858286
2203556458,0.23433328276044435
2203540540,0.5318654424462841
2203540540,0.5318654424462841
2203554896,1.0308070826219093
2203516081,0.1518471843974985
2203516081,0.1518471843974985
2203533207,0.6759766245320749
2203533207,0.6759766245320749
2203542056,0.6417057272228223
2203542056,0.6417057272228223
2203570589,0.2744316626912889
2203543239,0.6867648851996041
2203543239,0.6867648851996041
2203552726,1.0734438853164305
2203568290,0.4992117718597693
2203495534,0.5511622621295749
2203495534,0.5511622621295749
2203570506,0.27936651980711463
2203566914,0.4789597010419096
2203511711,0.8960420259713876
2203511711,0.8960420259713876
2203554127,0.15739871489290186
2203553234,0.11481003441079382
2203560899,0.22654293840003753
2203504524,0.551483535763895
2203504524,0.551483535763895
2203536681,0.8901653672223717
2203536681,0.8901653672223717
2203570564,0.37822542818930743
2203569125,0.18075470852716552
2203567279,0.18824409411015253
2203545639,0.28068062234651714
2203545639,0.28068062234651714
2203567608,0.30931022436068994
2203560498,0.19845922192385196
2203567833,0.05903954340278468
2203570536,0.2620723702924167
2203567915,0.12190994099601864
2203570605,0.18924650374558877
2203525292,0.3869151413227454
2203525292,0.3869151413227454
2203563034,0.5076771922714126
2203568239,0.3910162768751635
2203559615,0.2523496000709249
2203533429,0.6070898650407778
2203533429,0.6070898650407778
2203560884,1.0228731508683624
2203550884,0.43662201568724474
2203557206,0.283114039783168
2203566321,0.18824409411015253
2203553277,0.49006986624847276
2203543362,0.7525541085365618
2203543362,0.7525541085365618
2203563812,0.06644735013717926
2203525918,0.8243670076630195
2203525918,0.8243670076630195
2203570627,0.21441368239165756
2203499561,0.4083990466577426
2203499561,0.4083990466577426
2203570674,0.12984629211153195
2203508705,0.40454998885814414
2203508705,0.40454998885814414
2203565567,0.3538864486467067
2203511479,0.6723030312375731
2203511479,0.6723030312375731
2203569572,0.15316488328934988
2203505553,0.7813130312671853
2203505553,0.7813130312671853
2203566026,0.23746744815111373
2203534391,1.098973621866647
2203534391,1.098973621866647
2203569390,0.26015070317946093
2203559599,0.17707627028997303
2203565430,0.5644141588890348
2203506716,0.48094203789197704
2203506716,0.48094203789197704
2203513808,0.6100288370528887
2203513808,0.6100288370528887
2203537868,1.9549471935521519
2203537868,1.9549471935521519
2203570337,0.7440129237583469
2203563934,0.3839889152829087
2203548975,0.46157391631364325
2203548975,0.46157391631364325
2203568340,0.46904191912021115
2203569716,0.42254490167607034
2203565478,0.30449663290153944
2203568894,0.2960363905290799
2203566897,0.21441234904862064
2203562812,0.19513871707364372
2203528828,0.6398771943273573
2203528828,0.6398771943273573
2203469528,1.0708654043647294
2203469528,1.0708654043647294
2203569624,0.15062943474388915
2203569280,0.2960913481509405
2203566876,0.2527307064809022
2203536880,0.8163739066828083
2203536880,0.8163739066828083
2203565038,0.2347765222166395
2203556639,0.1909662730469253
2203482674,0.9132635921347786
2203482674,0.9132635921347786
2203567517,0.30705146512582454
2203556649,0.3274420511754824
2203543344,0.6827596712394834
2203543344,0.6827596712394834
2203565877,0.4346623778825305
2203555756,0.8850875086550748
2203503088,0.2093549244511198
2203503088,0.2093549244511198
2203569689,0.1643210887048172
2203567450,0.30735473800159924
2203570376,0.4097276564982621
2203555568,1.280240261537337
2203570041,0.36457248834951117
2203564439,0.34939696291033356
2203569393,0.20868338181290982
2203561108,0.2457958049362526
2203566906,0.3207885780863667
2203570638,0.34223002246706835
2203569887,0.10743879644913117
2203570295,0.1906669694929851
